rep,car_id,plate,well,gate_str,gate,parent_gate,CAR,subset,parent_subset,parent_CAR,count,freq,gmean_mfi,mean_mfi,gate_clean,count_per_bead,row,col,well_id,car_name,rep_type,stimmed,rep_lbl,gate_category
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD4,TRUE,CD4,CD3,TRUE,31,18,,,Eff,0.00836933045356372,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD4,TRUE,CD4,CD3,TRUE,3,1.74,,,Emra,0.000809935205183585,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q5: CD62L- , CD25+","Q5: CD62L- , CD25+",CD4,TRUE,CD4,CD3,TRUE,37,21.5,,,CD62LnegCD25pos,0.00998920086393088,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q6: CD62L+ , CD25+","Q6: CD62L+ , CD25+",CD4,TRUE,CD4,CD3,TRUE,127,73.3,,,CD62LposCD25pos,0.0342872570194384,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q7: CD62L+ , CD25-","Q7: CD62L+ , CD25-",CD4,TRUE,CD4,CD3,TRUE,8,4.65,,,CD62LposCD25neg,0.00215982721382289,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q8: CD62L- , CD25-","Q8: CD62L- , CD25-",CD4,TRUE,CD4,CD3,TRUE,1,0.58,,,CD62LnegCD25neg,0.000269978401727862,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q9: CD127- , CD27+","Q9: CD127- , CD27+",CD4,TRUE,CD4,CD3,TRUE,28,16.3,,,CD127negCD27pos,0.00755939524838013,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/TIM3,TIM3,CD4,TRUE,CD4,CD3,TRUE,143,82.6,4303,7517,TIM3,0.0386069114470842,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,Lymphocytes/Single Cells/Single Cells/Live CAR/CD8,CD8,Live CAR,TRUE,CD3,CD3,TRUE,1445,87.9,,,CD8,0.39011879049676,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/CD39,CD39,CD8,TRUE,CD8,CD3,TRUE,1370,94.8,52339,81295,CD39,0.369870410367171,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/LAG3,LAG3,CD8,TRUE,CD8,CD3,TRUE,503,34.8,1338,26857,LAG3,0.135799136069114,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/PD1,PD1,CD8,TRUE,CD8,CD3,TRUE,55,3.81,7392,17212,PD1,0.0148488120950324,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q10: CD127+ , CD27+","Q10: CD127+ , CD27+",CD8,TRUE,CD8,CD3,TRUE,623,43.1,,,CD127posCD27pos,0.168196544276458,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q11: CD127+ , CD27-","Q11: CD127+ , CD27-",CD8,TRUE,CD8,CD3,TRUE,67,4.64,,,CD127posCD27neg,0.0180885529157667,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q12: CD127- , CD27-","Q12: CD127- , CD27-",CD8,TRUE,CD8,CD3,TRUE,40,2.77,,,CD127negCD27neg,0.0107991360691145,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD8,TRUE,CD8,CD3,TRUE,236,16.3,,,Naive,0.0637149028077754,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD8,TRUE,CD8,CD3,TRUE,844,58.4,,,Mem,0.227861771058315,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD8,TRUE,CD8,CD3,TRUE,344,23.8,,,Eff,0.0928725701943845,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD8,TRUE,CD8,CD3,TRUE,22,1.52,,,Emra,0.00593952483801296,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q5: CD62L- , CD25+","Q5: CD62L- , CD25+",CD8,TRUE,CD8,CD3,TRUE,379,26.2,,,CD62LnegCD25pos,0.10232181425486,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q6: CD62L+ , CD25+","Q6: CD62L+ , CD25+",CD8,TRUE,CD8,CD3,TRUE,747,51.7,,,CD62LposCD25pos,0.201673866090713,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q7: CD62L+ , CD25-","Q7: CD62L+ , CD25-",CD8,TRUE,CD8,CD3,TRUE,256,17.7,,,CD62LposCD25neg,0.0691144708423326,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q8: CD62L- , CD25-","Q8: CD62L- , CD25-",CD8,TRUE,CD8,CD3,TRUE,62,4.29,,,CD62LnegCD25neg,0.0167386609071274,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q9: CD127- , CD27+","Q9: CD127- , CD27+",CD8,TRUE,CD8,CD3,TRUE,714,49.4,,,CD127negCD27pos,0.192764578833693,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/TIM3,TIM3,CD8,TRUE,CD8,CD3,TRUE,1298,89.8,6596,11505,TIM3,0.350431965442765,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,Lymphocytes/Single Cells/Single Cells/Live Untr,Live Untr,Lymphocytes,FALSE,CD3,CD3,FALSE,3323,47.7,,,live_untr,0.897138228941685,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4,CD4,Live Untr,FALSE,CD3,CD3,FALSE,668,20.1,,,CD4,0.180345572354212,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/CD39,CD39,CD4,FALSE,CD4,CD3,FALSE,270,40.4,,,CD39,0.0728941684665227,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/LAG3,LAG3,CD4,FALSE,CD4,CD3,FALSE,51,7.66,,,LAG3,0.013768898488121,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/PD1,PD1,CD4,FALSE,CD4,CD3,FALSE,32,4.8,,,PD1,0.00863930885529158,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q10: CD127+ , CD27+","Q10: CD127+ , CD27+",CD4,FALSE,CD4,CD3,FALSE,576,86.3,,,CD127posCD27pos,0.155507559395248,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q11: CD127+ , CD27-","Q11: CD127+ , CD27-",CD4,FALSE,CD4,CD3,FALSE,90,13.5,,,CD127posCD27neg,0.0242980561555076,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q12: CD127- , CD27-","Q12: CD127- , CD27-",CD4,FALSE,CD4,CD3,FALSE,0,0,,,CD127negCD27neg,0,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD4,FALSE,CD4,CD3,FALSE,242,36.2,,,Naive,0.0653347732181426,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD4,FALSE,CD4,CD3,FALSE,357,53.5,,,Mem,0.0963822894168466,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD4,FALSE,CD4,CD3,FALSE,48,7.21,,,Eff,0.0129589632829374,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD4,FALSE,CD4,CD3,FALSE,21,3.15,,,Emra,0.0056695464362851,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q5: CD62L- , CD25+","Q5: CD62L- , CD25+",CD4,FALSE,CD4,CD3,FALSE,49,7.36,,,CD62LnegCD25pos,0.0132289416846652,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q6: CD62L+ , CD25+","Q6: CD62L+ , CD25+",CD4,FALSE,CD4,CD3,FALSE,510,76.3,,,CD62LposCD25pos,0.13768898488121,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q7: CD62L+ , CD25-","Q7: CD62L+ , CD25-",CD4,FALSE,CD4,CD3,FALSE,76,11.4,,,CD62LposCD25neg,0.0205183585313175,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q8: CD62L- , CD25-","Q8: CD62L- , CD25-",CD4,FALSE,CD4,CD3,FALSE,33,4.95,,,CD62LnegCD25neg,0.00890928725701944,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q9: CD127- , CD27+","Q9: CD127- , CD27+",CD4,FALSE,CD4,CD3,FALSE,1,0.15,,,CD127negCD27pos,0.000269978401727862,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/TIM3,TIM3,CD4,FALSE,CD4,CD3,FALSE,342,51.2,,,TIM3,0.0923326133909287,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8,CD8,Live Untr,FALSE,CD3,CD3,FALSE,2632,79.2,,,CD8,0.710583153347732,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/CD39,CD39,CD8,FALSE,CD8,CD3,FALSE,2100,79.8,,,CD39,0.56695464362851,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/LAG3,LAG3,CD8,FALSE,CD8,CD3,FALSE,262,9.96,,,LAG3,0.0707343412526998,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/PD1,PD1,CD8,FALSE,CD8,CD3,FALSE,25,0.95,,,PD1,0.00674946004319654,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q10: CD127+ , CD27+","Q10: CD127+ , CD27+",CD8,FALSE,CD8,CD3,FALSE,1353,51.4,,,CD127posCD27pos,0.365280777537797,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q11: CD127+ , CD27-","Q11: CD127+ , CD27-",CD8,FALSE,CD8,CD3,FALSE,191,7.26,,,CD127posCD27neg,0.0515658747300216,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q12: CD127- , CD27-","Q12: CD127- , CD27-",CD8,FALSE,CD8,CD3,FALSE,142,5.4,,,CD127negCD27neg,0.0383369330453564,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD8,FALSE,CD8,CD3,FALSE,1687,64.1,,,Naive,0.455453563714903,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD8,FALSE,CD8,CD3,FALSE,716,27.2,,,Mem,0.193304535637149,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD8,FALSE,CD8,CD3,FALSE,188,7.15,,,Eff,0.050755939524838,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD8,FALSE,CD8,CD3,FALSE,42,1.6,,,Emra,0.0113390928725702,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q5: CD62L- , CD25+","Q5: CD62L- , CD25+",CD8,FALSE,CD8,CD3,FALSE,144,5.48,,,CD62LnegCD25pos,0.0388768898488121,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q6: CD62L+ , CD25+","Q6: CD62L+ , CD25+",CD8,FALSE,CD8,CD3,FALSE,1161,44.1,,,CD62LposCD25pos,0.313444924406048,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q7: CD62L+ , CD25-","Q7: CD62L+ , CD25-",CD8,FALSE,CD8,CD3,FALSE,1203,45.7,,,CD62LposCD25neg,0.324784017278618,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q8: CD62L- , CD25-","Q8: CD62L- , CD25-",CD8,FALSE,CD8,CD3,FALSE,124,4.71,,,CD62LnegCD25neg,0.0334773218142549,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q9: CD127- , CD27+","Q9: CD127- , CD27+",CD8,FALSE,CD8,CD3,FALSE,948,36,,,CD127negCD27pos,0.255939524838013,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/TIM3,TIM3,CD8,FALSE,CD8,CD3,FALSE,1966,74.7,,,TIM3,0.530777537796976,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,beads,beads,,FALSE,CD3,CD3,FALSE,3704,9.29,,,beads,1,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,,,CD4,TRUE,CD4,CD3,TRUE,164,94.8,,,CD25,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD4,TRUE,CD4,CD3,TRUE,164,94.8,,,CD25,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD8,TRUE,CD8,CD3,TRUE,1126,77.9,,,CD25,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD8,TRUE,CD8,CD3,TRUE,1126,77.9,,,CD25,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD4,FALSE,CD4,CD3,FALSE,559,83.66,,,CD25,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD4,FALSE,CD4,CD3,FALSE,559,83.66,,,CD25,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD8,FALSE,CD8,CD3,FALSE,1305,49.58,,,CD25,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD8,FALSE,CD8,CD3,FALSE,1305,49.58,,,CD25,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD4,TRUE,CD4,CD3,TRUE,156,90.1,,,CD27,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD4,TRUE,CD4,CD3,TRUE,156,90.1,,,CD27,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD8,TRUE,CD8,CD3,TRUE,1337,92.5,,,CD27,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD8,TRUE,CD8,CD3,TRUE,1337,92.5,,,CD27,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD4,FALSE,CD4,CD3,FALSE,577,86.45,,,CD27,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD4,FALSE,CD4,CD3,FALSE,577,86.45,,,CD27,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD8,FALSE,CD8,CD3,FALSE,2301,87.4,,,CD27,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD8,FALSE,CD8,CD3,FALSE,2301,87.4,,,CD27,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD4,TRUE,CD4,CD3,TRUE,144,83.1,,,CD127,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD4,TRUE,CD4,CD3,TRUE,144,83.1,,,CD127,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD8,TRUE,CD8,CD3,TRUE,690,47.74,,,CD127,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD8,TRUE,CD8,CD3,TRUE,690,47.74,,,CD127,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD4,FALSE,CD4,CD3,FALSE,666,99.8,,,CD127,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD4,FALSE,CD4,CD3,FALSE,666,99.8,,,CD127,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD8,FALSE,CD8,CD3,FALSE,1544,58.66,,,CD127,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,,,CD8,FALSE,CD8,CD3,FALSE,1544,58.66,,,CD127,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Activation
B,11,1,C7,CD3/CD39,CD39,CD3,TRUE,CD3,CD3,TRUE,1483,92.5369521240728,49189.858395145,78103.8739042482,CD39,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,CD3/CD39,CD39,CD3,FALSE,CD3,CD3,FALSE,2370,75.3113924050633,,,CD39,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,CD3/LAG3,LAG3,CD3,TRUE,CD3,CD3,TRUE,535,33.8310280373832,1297.68598130841,25308.4990654206,LAG3,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,CD3/LAG3,LAG3,CD3,FALSE,CD3,CD3,FALSE,313,9.58523961661342,,,LAG3,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,CD3/PD1,PD1,CD3,TRUE,CD3,CD3,TRUE,100,13.8855,8354.55,14111.05,PD1,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,CD3/PD1,PD1,CD3,FALSE,CD3,CD3,FALSE,57,3.11140350877193,,,PD1,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Exhaustion
B,11,1,C7,CD3/CD127posCD27pos,CD127posCD27pos,CD3,TRUE,CD3,CD3,TRUE,751,48.3324900133156,,,CD127posCD27pos,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,CD3/CD127posCD27pos,CD127posCD27pos,CD3,FALSE,CD3,CD3,FALSE,1929,61.8211508553655,,,CD127posCD27pos,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,CD3/CD127posCD27neg,CD127posCD27neg,CD3,TRUE,CD3,CD3,TRUE,83,5.53831325301205,,,CD127posCD27neg,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,CD3/CD127posCD27neg,CD127posCD27neg,CD3,FALSE,CD3,CD3,FALSE,281,9.25857651245552,,,CD127posCD27neg,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,CD3/CD127negCD27neg,CD127negCD27neg,CD3,TRUE,CD3,CD3,TRUE,41,2.71658536585366,,,CD127negCD27neg,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,CD3/CD127negCD27neg,CD127negCD27neg,CD3,FALSE,CD3,CD3,FALSE,142,5.4,,,CD127negCD27neg,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,CD3/Naive,Naive,CD3,TRUE,CD3,CD3,TRUE,245,15.8933469387755,,,Naive,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,CD3/Naive,Naive,CD3,FALSE,CD3,CD3,FALSE,1929,60.5998444790047,,,Naive,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,CD3/Mem,Mem,CD3,TRUE,CD3,CD3,TRUE,974,60.6156057494867,,,Mem,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,CD3/Mem,Mem,CD3,FALSE,CD3,CD3,FALSE,1073,35.9503261882572,,,Mem,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,CD3/Eff,Eff,CD3,TRUE,CD3,CD3,TRUE,375,23.3205333333333,,,Eff,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,CD3/Eff,Eff,CD3,FALSE,CD3,CD3,FALSE,236,7.16220338983051,,,Eff,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,CD3/Emra,Emra,CD3,TRUE,CD3,CD3,TRUE,25,1.5464,,,Emra,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,CD3/Emra,Emra,CD3,FALSE,CD3,CD3,FALSE,63,2.11666666666667,,,Emra,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,Differentiation
B,11,1,C7,CD3/CD62LnegCD25pos,CD62LnegCD25pos,CD3,TRUE,CD3,CD3,TRUE,416,25.7819711538462,,,CD62LnegCD25pos,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,CD3/CD62LnegCD25pos,CD62LnegCD25pos,CD3,FALSE,CD3,CD3,FALSE,193,5.95730569948187,,,CD62LnegCD25pos,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,CD3/CD62LposCD25pos,CD62LposCD25pos,CD3,TRUE,CD3,CD3,TRUE,874,54.8386727688787,,,CD62LposCD25pos,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,CD3/CD62LposCD25pos,CD62LposCD25pos,CD3,FALSE,CD3,CD3,FALSE,1671,53.9276481149013,,,CD62LposCD25pos,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,CD3/CD62LposCD25neg,CD62LposCD25neg,CD3,TRUE,CD3,CD3,TRUE,264,17.3045454545455,,,CD62LposCD25neg,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,CD3/CD62LposCD25neg,CD62LposCD25neg,CD3,FALSE,CD3,CD3,FALSE,1279,43.6618451915559,,,CD62LposCD25neg,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,CD3/CD62LnegCD25neg,CD62LnegCD25neg,CD3,TRUE,CD3,CD3,TRUE,63,4.23111111111111,,,CD62LnegCD25neg,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,CD3/CD62LnegCD25neg,CD62LnegCD25neg,CD3,FALSE,CD3,CD3,FALSE,157,4.76044585987261,,,CD62LnegCD25neg,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,CD3/CD127negCD27pos,CD127negCD27pos,CD3,TRUE,CD3,CD3,TRUE,742,48.1509433962264,,,CD127negCD27pos,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
B,11,1,C7,CD3/CD127negCD27pos,CD127negCD27pos,CD3,FALSE,CD3,CD3,FALSE,949,35.9622233930453,,,CD127negCD27pos,,C,7,B11,TNR9.lev16,1:8,TRUE,1:8b,
