rep,car_id,plate,well,gate_str,gate,parent_gate,CAR,subset,parent_subset,parent_CAR,count,freq,gmean_mfi,mean_mfi,gate_clean,count_per_bead,row,col,well_id,car_name,rep_type,stimmed,rep_lbl,gate_category
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q5: CD62L- , CD25+","Q5: CD62L- , CD25+",CD8,TRUE,CD8,CD3,TRUE,235,36,,,CD62LnegCD25pos,0.0759289176090469,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q6: CD62L+ , CD25+","Q6: CD62L+ , CD25+",CD8,TRUE,CD8,CD3,TRUE,188,28.8,,,CD62LposCD25pos,0.0607431340872375,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q7: CD62L+ , CD25-","Q7: CD62L+ , CD25-",CD8,TRUE,CD8,CD3,TRUE,69,10.6,,,CD62LposCD25neg,0.0222940226171244,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q8: CD62L- , CD25-","Q8: CD62L- , CD25-",CD8,TRUE,CD8,CD3,TRUE,161,24.7,,,CD62LnegCD25neg,0.0520193861066236,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q9: CD127- , CD27+","Q9: CD127- , CD27+",CD8,TRUE,CD8,CD3,TRUE,64,9.8,,,CD127negCD27pos,0.0206785137318255,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/TIM3,TIM3,CD8,TRUE,CD8,CD3,TRUE,109,16.7,2408,3332,TIM3,0.0352180936995154,E,1,A7,MBTP1,1:4,TRUE,1:4a,Exhaustion
A,7,2,E1,Lymphocytes/Single Cells/Single Cells/Live Untr,Live Untr,Lymphocytes,FALSE,CD3,CD3,FALSE,508,10.4,,,live_untr,0.164135702746365,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4,CD4,Live Untr,FALSE,CD3,CD3,FALSE,184,36.3,,,CD4,0.0594507269789984,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/CD39,CD39,CD4,FALSE,CD4,CD3,FALSE,69,37.3,2453,7648,CD39,0.0222940226171244,E,1,A7,MBTP1,1:4,TRUE,1:4a,Exhaustion
A,7,2,E1,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/LAG3,LAG3,CD4,FALSE,CD4,CD3,FALSE,4,2.16,-40.2,-42.7,LAG3,0.0012924071082391,E,1,A7,MBTP1,1:4,TRUE,1:4a,Exhaustion
A,7,2,E1,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/PD1,PD1,CD4,FALSE,CD4,CD3,FALSE,1,0.54,1763,1896,PD1,0.000323101777059774,E,1,A7,MBTP1,1:4,TRUE,1:4a,Exhaustion
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q10: CD127+ , CD27+","Q10: CD127+ , CD27+",CD4,FALSE,CD4,CD3,FALSE,123,67,,,CD127posCD27pos,0.0397415185783522,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q11: CD127+ , CD27-","Q11: CD127+ , CD27-",CD4,FALSE,CD4,CD3,FALSE,55,29.7,,,CD127posCD27neg,0.0177705977382876,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q12: CD127- , CD27-","Q12: CD127- , CD27-",CD4,FALSE,CD4,CD3,FALSE,6,3.24,,,CD127negCD27neg,0.00193861066235864,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD4,FALSE,CD4,CD3,FALSE,89,48.6,,,Naive,0.0287560581583199,E,1,A7,MBTP1,1:4,TRUE,1:4a,Differentiation
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD4,FALSE,CD4,CD3,FALSE,65,35.1,,,Mem,0.0210016155088853,E,1,A7,MBTP1,1:4,TRUE,1:4a,Differentiation
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD4,FALSE,CD4,CD3,FALSE,29,15.7,,,Eff,0.00936995153473344,E,1,A7,MBTP1,1:4,TRUE,1:4a,Differentiation
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD4,FALSE,CD4,CD3,FALSE,1,0.54,,,Emra,0.000323101777059774,E,1,A7,MBTP1,1:4,TRUE,1:4a,Differentiation
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q5: CD62L- , CD25+","Q5: CD62L- , CD25+",CD4,FALSE,CD4,CD3,FALSE,15,8.11,,,CD62LnegCD25pos,0.00484652665589661,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q6: CD62L+ , CD25+","Q6: CD62L+ , CD25+",CD4,FALSE,CD4,CD3,FALSE,84,45.4,,,CD62LposCD25pos,0.027140549273021,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q7: CD62L+ , CD25-","Q7: CD62L+ , CD25-",CD4,FALSE,CD4,CD3,FALSE,65,35.1,,,CD62LposCD25neg,0.0210016155088853,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q8: CD62L- , CD25-","Q8: CD62L- , CD25-",CD4,FALSE,CD4,CD3,FALSE,21,11.4,,,CD62LnegCD25neg,0.00678513731825525,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q9: CD127- , CD27+","Q9: CD127- , CD27+",CD4,FALSE,CD4,CD3,FALSE,0,0,,,CD127negCD27pos,0,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/TIM3,TIM3,CD4,FALSE,CD4,CD3,FALSE,4,2.16,1820,2098,TIM3,0.0012924071082391,E,1,A7,MBTP1,1:4,TRUE,1:4a,Exhaustion
A,7,2,E1,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8,CD8,Live Untr,FALSE,CD3,CD3,FALSE,281,55.4,,,CD8,0.0907915993537964,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/CD39,CD39,CD8,FALSE,CD8,CD3,FALSE,218,77.7,11043,26424,CD39,0.0704361873990307,E,1,A7,MBTP1,1:4,TRUE,1:4a,Exhaustion
A,7,2,E1,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/LAG3,LAG3,CD8,FALSE,CD8,CD3,FALSE,12,4.26,69.6,95.3,LAG3,0.00387722132471729,E,1,A7,MBTP1,1:4,TRUE,1:4a,Exhaustion
A,7,2,E1,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/PD1,PD1,CD8,FALSE,CD8,CD3,FALSE,1,0.35,1492,1619,PD1,0.000323101777059774,E,1,A7,MBTP1,1:4,TRUE,1:4a,Exhaustion
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q10: CD127+ , CD27+","Q10: CD127+ , CD27+",CD8,FALSE,CD8,CD3,FALSE,112,39.7,,,CD127posCD27pos,0.0361873990306947,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q11: CD127+ , CD27-","Q11: CD127+ , CD27-",CD8,FALSE,CD8,CD3,FALSE,95,33.7,,,CD127posCD27neg,0.0306946688206785,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q12: CD127- , CD27-","Q12: CD127- , CD27-",CD8,FALSE,CD8,CD3,FALSE,55,19.5,,,CD127negCD27neg,0.0177705977382876,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD8,FALSE,CD8,CD3,FALSE,87,30.9,,,Naive,0.0281098546042003,E,1,A7,MBTP1,1:4,TRUE,1:4a,Differentiation
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD8,FALSE,CD8,CD3,FALSE,53,18.8,,,Mem,0.017124394184168,E,1,A7,MBTP1,1:4,TRUE,1:4a,Differentiation
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD8,FALSE,CD8,CD3,FALSE,101,35.8,,,Eff,0.0326332794830372,E,1,A7,MBTP1,1:4,TRUE,1:4a,Differentiation
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD8,FALSE,CD8,CD3,FALSE,41,14.5,,,Emra,0.0132471728594507,E,1,A7,MBTP1,1:4,TRUE,1:4a,Differentiation
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q5: CD62L- , CD25+","Q5: CD62L- , CD25+",CD8,FALSE,CD8,CD3,FALSE,73,25.9,,,CD62LnegCD25pos,0.0235864297253635,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q6: CD62L+ , CD25+","Q6: CD62L+ , CD25+",CD8,FALSE,CD8,CD3,FALSE,82,29.1,,,CD62LposCD25pos,0.0264943457189015,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q7: CD62L+ , CD25-","Q7: CD62L+ , CD25-",CD8,FALSE,CD8,CD3,FALSE,41,14.5,,,CD62LposCD25neg,0.0132471728594507,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q8: CD62L- , CD25-","Q8: CD62L- , CD25-",CD8,FALSE,CD8,CD3,FALSE,86,30.5,,,CD62LnegCD25neg,0.0277867528271405,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q9: CD127- , CD27+","Q9: CD127- , CD27+",CD8,FALSE,CD8,CD3,FALSE,20,7.09,,,CD127negCD27pos,0.00646203554119548,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/TIM3,TIM3,CD8,FALSE,CD8,CD3,FALSE,10,3.55,1794,2062,TIM3,0.00323101777059774,E,1,A7,MBTP1,1:4,TRUE,1:4a,Exhaustion
A,7,2,E1,beads,beads,,FALSE,CD3,CD3,FALSE,3095,9.34,,,beads,1,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,,,CD4,TRUE,CD4,CD3,TRUE,525,69.2,,,CD25,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD4,TRUE,CD4,CD3,TRUE,525,69.2,,,CD25,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD8,TRUE,CD8,CD3,TRUE,423,64.8,,,CD25,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD8,TRUE,CD8,CD3,TRUE,423,64.8,,,CD25,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD4,FALSE,CD4,CD3,FALSE,99,53.51,,,CD25,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD4,FALSE,CD4,CD3,FALSE,99,53.51,,,CD25,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD8,FALSE,CD8,CD3,FALSE,155,55,,,CD25,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD8,FALSE,CD8,CD3,FALSE,155,55,,,CD25,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD4,TRUE,CD4,CD3,TRUE,318,41.91,,,CD27,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD4,TRUE,CD4,CD3,TRUE,318,41.91,,,CD27,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD8,TRUE,CD8,CD3,TRUE,359,55,,,CD27,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD8,TRUE,CD8,CD3,TRUE,359,55,,,CD27,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD4,FALSE,CD4,CD3,FALSE,123,67,,,CD27,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD4,FALSE,CD4,CD3,FALSE,123,67,,,CD27,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD8,FALSE,CD8,CD3,FALSE,132,46.79,,,CD27,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD8,FALSE,CD8,CD3,FALSE,132,46.79,,,CD27,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD4,TRUE,CD4,CD3,TRUE,699,92.1,,,CD127,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD4,TRUE,CD4,CD3,TRUE,699,92.1,,,CD127,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD8,TRUE,CD8,CD3,TRUE,496,76,,,CD127,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD8,TRUE,CD8,CD3,TRUE,496,76,,,CD127,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD4,FALSE,CD4,CD3,FALSE,178,96.7,,,CD127,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD4,FALSE,CD4,CD3,FALSE,178,96.7,,,CD127,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD8,FALSE,CD8,CD3,FALSE,207,73.4,,,CD127,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,,,CD8,FALSE,CD8,CD3,FALSE,207,73.4,,,CD127,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,CD3/CD39,CD39,CD3,TRUE,CD3,CD3,TRUE,1051,75.6289248334919,12711.7240723121,30244.7250237869,CD39,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Exhaustion
A,7,2,E1,CD3/CD39,CD39,CD3,FALSE,CD3,CD3,FALSE,287,67.9871080139373,8977.80836236934,21909.9094076655,CD39,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Exhaustion
A,7,2,E1,CD3/LAG3,LAG3,CD3,TRUE,CD3,CD3,TRUE,402,33.4358208955224,980.89552238806,1701.49253731343,LAG3,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Exhaustion
A,7,2,E1,CD3/LAG3,LAG3,CD3,FALSE,CD3,CD3,FALSE,16,3.735,42.15,60.8,LAG3,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Exhaustion
A,7,2,E1,CD3/PD1,PD1,CD3,TRUE,CD3,CD3,TRUE,162,17.8166666666667,2581.94444444444,3005.96296296296,PD1,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Exhaustion
A,7,2,E1,CD3/PD1,PD1,CD3,FALSE,CD3,CD3,FALSE,2,0.445,1627.5,1757.5,PD1,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Exhaustion
A,7,2,E1,CD3/CD127posCD27pos,CD127posCD27pos,CD3,TRUE,CD3,CD3,TRUE,600,42.6583333333333,,,CD127posCD27pos,,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,CD3/CD127posCD27pos,CD127posCD27pos,CD3,FALSE,CD3,CD3,FALSE,235,53.9889361702128,,,CD127posCD27pos,,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,CD3/CD127posCD27neg,CD127posCD27neg,CD3,TRUE,CD3,CD3,TRUE,595,44.7721008403361,,,CD127posCD27neg,,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,CD3/CD127posCD27neg,CD127posCD27neg,CD3,FALSE,CD3,CD3,FALSE,150,32.2333333333333,,,CD127posCD27neg,,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,CD3/CD127negCD27neg,CD127negCD27neg,CD3,TRUE,CD3,CD3,TRUE,140,11.5109285714286,,,CD127negCD27neg,,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,CD3/CD127negCD27neg,CD127negCD27neg,CD3,FALSE,CD3,CD3,FALSE,61,17.9006557377049,,,CD127negCD27neg,,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,CD3/Naive,Naive,CD3,TRUE,CD3,CD3,TRUE,309,21.9948220064725,,,Naive,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Differentiation
A,7,2,E1,CD3/Naive,Naive,CD3,FALSE,CD3,CD3,FALSE,176,39.8505681818182,,,Naive,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Differentiation
A,7,2,E1,CD3/Mem,Mem,CD3,TRUE,CD3,CD3,TRUE,494,40.1032388663968,,,Mem,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Differentiation
A,7,2,E1,CD3/Mem,Mem,CD3,FALSE,CD3,CD3,FALSE,118,27.778813559322,,,Mem,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Differentiation
A,7,2,E1,CD3/Eff,Eff,CD3,TRUE,CD3,CD3,TRUE,489,37.038036809816,,,Eff,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Differentiation
A,7,2,E1,CD3/Eff,Eff,CD3,FALSE,CD3,CD3,FALSE,130,31.3161538461538,,,Eff,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Differentiation
A,7,2,E1,CD3/Emra,Emra,CD3,TRUE,CD3,CD3,TRUE,119,9.39243697478992,,,Emra,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Differentiation
A,7,2,E1,CD3/Emra,Emra,CD3,FALSE,CD3,CD3,FALSE,42,14.167619047619,,,Emra,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Differentiation
A,7,2,E1,CD3/CD62LnegCD25pos,CD62LnegCD25pos,CD3,TRUE,CD3,CD3,TRUE,420,30.8904761904762,,,CD62LnegCD25pos,,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,CD3/CD62LnegCD25pos,CD62LnegCD25pos,CD3,FALSE,CD3,CD3,FALSE,88,22.8676136363636,,,CD62LnegCD25pos,,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,CD3/CD62LposCD25pos,CD62LposCD25pos,CD3,TRUE,CD3,CD3,TRUE,528,39.1030303030303,,,CD62LposCD25pos,,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,CD3/CD62LposCD25pos,CD62LposCD25pos,CD3,FALSE,CD3,CD3,FALSE,166,37.3481927710843,,,CD62LposCD25pos,,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,CD3/CD62LposCD25neg,CD62LposCD25neg,CD3,TRUE,CD3,CD3,TRUE,170,12.2041176470588,,,CD62LposCD25neg,,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,CD3/CD62LposCD25neg,CD62LposCD25neg,CD3,FALSE,CD3,CD3,FALSE,106,27.1320754716981,,,CD62LposCD25neg,,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,CD3/CD62LnegCD25neg,CD62LnegCD25neg,CD3,TRUE,CD3,CD3,TRUE,294,21.4428571428571,,,CD62LnegCD25neg,,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,CD3/CD62LnegCD25neg,CD62LnegCD25neg,CD3,FALSE,CD3,CD3,FALSE,107,26.7514018691589,,,CD62LnegCD25neg,,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,CD3/CD127negCD27pos,CD127negCD27pos,CD3,TRUE,CD3,CD3,TRUE,77,8.43415584415584,,,CD127negCD27pos,,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,CD3/CD127negCD27pos,CD127negCD27pos,CD3,FALSE,CD3,CD3,FALSE,20,7.09,,,CD127negCD27pos,,E,1,A7,MBTP1,1:4,TRUE,1:4a,
A,7,2,E1,CD3/TIM3,TIM3,CD3,TRUE,CD3,CD3,TRUE,388,31.1533505154639,3393.12886597938,6346.35051546392,TIM3,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Exhaustion
A,7,2,E1,CD3/TIM3,TIM3,CD3,FALSE,CD3,CD3,FALSE,14,3.15285714285714,1801.42857142857,2072.28571428571,TIM3,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Exhaustion
A,7,2,E1,CD3/CD25,CD25,CD3,TRUE,CD3,CD3,TRUE,1896,67.2367088607595,,,CD25,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,CD3/CD25,CD25,CD3,FALSE,CD3,CD3,FALSE,508,54.4192519685039,,,CD25,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,CD3/CD27,CD27,CD3,TRUE,CD3,CD3,TRUE,1354,48.8513737075332,,,CD27,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,CD3/CD27,CD27,CD3,FALSE,CD3,CD3,FALSE,510,56.5383529411765,,,CD27,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,CD3/CD127,CD127,CD3,TRUE,CD3,CD3,TRUE,2390,85.4174895397489,,,CD127,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,7,2,E1,CD3/CD127,CD127,CD3,FALSE,CD3,CD3,FALSE,770,84.1724675324676,,,CD127,,E,1,A7,MBTP1,1:4,TRUE,1:4a,Activation
A,8,2,B2,Lymphocytes,Lymphocytes,,FALSE,CD3,CD3,FALSE,2266,16.2,,,lymphocytes,0.742950819672131,B,2,A8,CD28.lev11,1:4,TRUE,1:4a,
A,8,2,B2,Lymphocytes/Single Cells/Single Cells/Live CAR,Live CAR,Lymphocytes,TRUE,CD3,CD3,FALSE,1176,51.9,,,live_car,0.385573770491803,B,2,A8,CD28.lev11,1:4,TRUE,1:4a,
A,8,2,B2,Lymphocytes/Single Cells/Single Cells/Live CAR/CD4,CD4,Live CAR,TRUE,CD3,CD3,TRUE,507,43.1,,,CD4,0.166229508196721,B,2,A8,CD28.lev11,1:4,TRUE,1:4a,
A,8,2,B2,Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/CD39,CD39,CD4,TRUE,CD4,CD3,TRUE,264,52.1,4627,18387,CD39,0.0865573770491803,B,2,A8,CD28.lev11,1:4,TRUE,1:4a,Exhaustion
A,8,2,B2,Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/LAG3,LAG3,CD4,TRUE,CD4,CD3,TRUE,154,30.4,999,2927,LAG3,0.0504918032786885,B,2,A8,CD28.lev11,1:4,TRUE,1:4a,Exhaustion
A,8,2,B2,Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/PD1,PD1,CD4,TRUE,CD4,CD3,TRUE,38,7.5,2110,2453,PD1,0.0124590163934426,B,2,A8,CD28.lev11,1:4,TRUE,1:4a,Exhaustion
A,8,2,B2,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q10: CD127+ , CD27+","Q10: CD127+ , CD27+",CD4,TRUE,CD4,CD3,TRUE,219,43.2,,,CD127posCD27pos,0.0718032786885246,B,2,A8,CD28.lev11,1:4,TRUE,1:4a,
A,8,2,B2,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q11: CD127+ , CD27-","Q11: CD127+ , CD27-",CD4,TRUE,CD4,CD3,TRUE,245,48.3,,,CD127posCD27neg,0.080327868852459,B,2,A8,CD28.lev11,1:4,TRUE,1:4a,
A,8,2,B2,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q12: CD127- , CD27-","Q12: CD127- , CD27-",CD4,TRUE,CD4,CD3,TRUE,36,7.1,,,CD127negCD27neg,0.0118032786885246,B,2,A8,CD28.lev11,1:4,TRUE,1:4a,
A,8,2,B2,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD4,TRUE,CD4,CD3,TRUE,123,24.3,,,Naive,0.040327868852459,B,2,A8,CD28.lev11,1:4,TRUE,1:4a,Differentiation
A,8,2,B2,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD4,TRUE,CD4,CD3,TRUE,213,42,,,Mem,0.0698360655737705,B,2,A8,CD28.lev11,1:4,TRUE,1:4a,Differentiation
A,8,2,B2,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD4,TRUE,CD4,CD3,TRUE,148,29.2,,,Eff,0.0485245901639344,B,2,A8,CD28.lev11,1:4,TRUE,1:4a,Differentiation
A,8,2,B2,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD4,TRUE,CD4,CD3,TRUE,23,4.54,,,Emra,0.00754098360655738,B,2,A8,CD28.lev11,1:4,TRUE,1:4a,Differentiation
A,8,2,B2,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q5: CD62L- , CD25+","Q5: CD62L- , CD25+",CD4,TRUE,CD4,CD3,TRUE,137,27,,,CD62LnegCD25pos,0.0449180327868852,B,2,A8,CD28.lev11,1:4,TRUE,1:4a,
A,8,2,B2,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q6: CD62L+ , CD25+","Q6: CD62L+ , CD25+",CD4,TRUE,CD4,CD3,TRUE,171,33.7,,,CD62LposCD25pos,0.0560655737704918,B,2,A8,CD28.lev11,1:4,TRUE,1:4a,
A,8,2,B2,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q7: CD62L+ , CD25-","Q7: CD62L+ , CD25-",CD4,TRUE,CD4,CD3,TRUE,126,24.9,,,CD62LposCD25neg,0.0413114754098361,B,2,A8,CD28.lev11,1:4,TRUE,1:4a,
